date,sold_or_return,product_id,product,unit_price,no_of_units,sales_price,category
2/1/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/1/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/2/2023,Sold,2222,DELIVERY (MEDICAL FACULTY),50,1,50,DELIVERY
2/2/2023,Sold,4104,GREEN TEA,50,1,50,BEVERAGE
2/2/2023,Sold,4104,GREEN TEA,50,1,50,BEVERAGE
2/2/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/2/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/3/2023,Sold,2222,DELIVERY (MEDICAL FACULTY),50,1,50,DELIVERY
2/3/2023,Sold,4104,GREEN TEA,50,1,50,BEVERAGE
2/6/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/6/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/6/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/7/2023,Sold,3322,DELIVERY(WITHIN FACULTY),50,1,50,DELIVERY
2/7/2023,Sold,3322,DELIVERY(WITHIN FACULTY),50,1,50,DELIVERY
2/7/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/7/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/7/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/7/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/7/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/7/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/7/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/7/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/7/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/7/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/8/2023,Sold,2222,DELIVERY (MEDICAL FACULTY),50,1,50,DELIVERY
2/8/2023,Sold,4104,GREEN TEA,50,1,50,BEVERAGE
2/8/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/8/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/8/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/8/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/8/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/8/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/8/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/9/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/9/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/9/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/9/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/9/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/9/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/9/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/9/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/10/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/10/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/10/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/10/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/10/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/10/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/10/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/10/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/10/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/10/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/10/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/10/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/10/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/13/2023,Sold,6666,DELIVERY (WIJEWARDHANA),50,1,50,DELIVERY
2/13/2023,Sold,3322,DELIVERY(WITHIN FACULTY),50,1,50,DELIVERY
2/13/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/13/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/13/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/13/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/13/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/13/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/13/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/13/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/14/2023,Sold,4104,GREEN TEA,50,1,50,BEVERAGE
2/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/15/2023,Sold,3323,DELIVERY (JAYATHILAKE),50,1,50,DELIVERY
2/15/2023,Sold,3323,DELIVERY (JAYATHILAKE),50,1,50,DELIVERY
2/15/2023,Sold,4104,GREEN TEA,50,1,50,BEVERAGE
2/15/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/15/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/15/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/15/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/15/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/15/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/15/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/15/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/15/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/15/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/15/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/16/2023,Sold,2222,DELIVERY (MEDICAL FACULTY),50,1,50,DELIVERY
2/16/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/16/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/16/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/16/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/16/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/16/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/16/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/16/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/16/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/16/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/16/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/16/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/16/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/16/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/17/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/17/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/17/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/17/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/17/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/17/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/17/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/17/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/17/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/17/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/17/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/17/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/17/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/17/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/17/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/20/2023,Sold,4104,GREEN TEA,50,1,50,BEVERAGE
2/20/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/20/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/20/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/20/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/20/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/20/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/20/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/21/2023,Sold,2222,DELIVERY (MEDICAL FACULTY),50,1,50,DELIVERY
2/21/2023,Sold,6666,DELIVERY (WIJEWARDHANA),50,1,50,DELIVERY
2/21/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/21/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/21/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/21/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/21/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/21/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/21/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/21/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/21/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/21/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/21/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/21/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/22/2023,Sold,6666,DELIVERY (WIJEWARDHANA),50,1,50,DELIVERY
2/22/2023,Sold,4104,GREEN TEA,50,1,50,BEVERAGE
2/22/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/22/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/22/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/22/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/22/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/22/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/22/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/22/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/22/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/22/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/22/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/22/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/22/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/22/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/22/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/22/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/23/2023,Sold,2222,DELIVERY (MEDICAL FACULTY),50,1,50,DELIVERY
2/23/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/23/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/23/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/23/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/23/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/23/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/23/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/23/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/23/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/23/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/23/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/23/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/23/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/23/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/23/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/23/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/23/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/23/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/24/2023,Sold,6666,DELIVERY (WIJEWARDHANA),50,1,50,DELIVERY
2/24/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/24/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/24/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/24/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/27/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/27/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/28/2023,Sold,4104,GREEN TEA,50,1,50,BEVERAGE
2/28/2023,Sold,4104,GREEN TEA,50,1,50,BEVERAGE
2/28/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/28/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/28/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/28/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/28/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/28/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/28/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/28/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/28/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
2/28/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/1/2023,Sold,4104,GREEN TEA,50,1,50,BEVERAGE
3/1/2023,Sold,4104,GREEN TEA,50,1,50,BEVERAGE
3/1/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/1/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/1/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/1/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/1/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/2/2023,Sold,2222,DELIVERY (MEDICAL FACULTY),50,1,50,DELIVERY
3/2/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/2/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/2/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/2/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/2/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/2/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/2/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/2/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/2/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/2/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/2/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/2/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/2/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/2/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/2/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/2/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/2/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/2/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/3/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/3/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/3/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/3/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/3/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/3/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/7/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/7/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/7/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/7/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/7/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/7/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/7/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/7/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/7/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/7/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/8/2023,Sold,6666,DELIVERY (WIJEWARDHANA),50,1,50,DELIVERY
3/8/2023,Sold,3322,DELIVERY(WITHIN FACULTY),50,1,50,DELIVERY
3/8/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/8/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/8/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/8/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/8/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/8/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/8/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/8/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/8/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/8/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/8/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/8/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/8/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/8/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/8/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/9/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/9/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/9/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/9/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/9/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/10/2023,Sold,6666,DELIVERY (WIJEWARDHANA),50,1,50,DELIVERY
3/10/2023,Sold,6666,DELIVERY (WIJEWARDHANA),50,1,50,DELIVERY
3/10/2023,Sold,3322,DELIVERY(WITHIN FACULTY),50,1,50,DELIVERY
3/10/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/13/2023,Sold,3322,DELIVERY(WITHIN FACULTY),50,1,50,DELIVERY
3/13/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/14/2023,Sold,6666,DELIVERY (WIJEWARDHANA),50,1,50,DELIVERY
3/14/2023,Sold,3322,DELIVERY(WITHIN FACULTY),50,1,50,DELIVERY
3/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/14/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/15/2023,Sold,3322,DELIVERY(WITHIN FACULTY),50,1,50,DELIVERY
3/15/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/15/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/15/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/16/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/16/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/16/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/16/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/17/2023,Sold,2222,DELIVERY (MEDICAL FACULTY),50,1,50,DELIVERY
3/17/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/17/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/17/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/17/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/17/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/17/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/20/2023,Sold,6666,DELIVERY (WIJEWARDHANA),50,1,50,DELIVERY
3/20/2023,Sold,3322,DELIVERY(WITHIN FACULTY),50,1,50,DELIVERY
3/20/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/20/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/20/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/21/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/21/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/21/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/21/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/21/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/22/2023,Sold,3322,DELIVERY(WITHIN FACULTY),50,1,50,DELIVERY
3/22/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
3/22/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,1,50,BEVERAGE
