"id","category","date","sold_or_return","product_id","product_name","unit_price","no_of_units","sales_price"
"13344","RICE","9/4/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13345","RICE","9/4/2023","Return","5337","Return-  Chicken Budget Rice (R)","-500","1","-500"
"13346","RICE","9/4/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13347","RICE","9/4/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","2","1400"
"13348","RICE","9/4/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13349","RICE","9/4/2023","Sold","1107","VEGETABLE FRIED RICE (R)","350","1","350"
"13350","RICE","9/5/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13351","RICE","9/5/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13352","RICE","9/5/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13353","RICE","9/5/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13354","RICE","9/5/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13355","RICE","9/5/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13356","RICE","9/5/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13357","RICE","9/5/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13358","RICE","9/5/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13359","RICE","9/5/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13360","RICE","9/5/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13361","RICE","9/5/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13362","RICE","9/5/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13363","RICE","9/5/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13364","RICE","9/5/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13365","RICE","9/5/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13366","RICE","9/5/2023","Sold","1109","Bullseye fried rice (S)","650","1","650"
"13367","RICE","9/5/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13368","RICE","9/5/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13369","RICE","9/5/2023","Return","5337","Return-  Chicken Budget Rice (R)","-500","1","-500"
"13370","RICE","9/5/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13371","RICE","9/5/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","2","700"
"13372","RICE","9/5/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13373","RICE","9/5/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13374","RICE","9/5/2023","Sold","1107","VEGETABLE FRIED RICE (R)","350","2","700"
"13375","RICE","9/5/2023","Return","1107","Return-  VEGETABLE FRIED RICE (R)","-350","2","-700"
"13376","RICE","9/5/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","2","700"
"13377","RICE","9/5/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13378","RICE","9/5/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13379","RICE","9/5/2023","Sold","5340","Chicken Budget Rice (S)","500","1","500"
"13380","RICE","9/5/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13381","RICE","9/5/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13382","RICE","9/5/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13383","RICE","9/5/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13384","RICE","9/5/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13385","RICE","9/5/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13386","RICE","9/5/2023","Return","1108","Return-  EGG MIXED CHICKEN FRIED RICE (R)","-700","1","-700"
"13387","RICE","9/5/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13388","RICE","9/6/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13389","RICE","9/6/2023","Sold","5341","Chicken Briyani","790","1","790"
"13390","RICE","9/6/2023","Sold","5341","Chicken Biriyani","790","1","790"
"13391","RICE","9/6/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13392","RICE","9/6/2023","Sold","5341","Chicken Biriyani","790","1","790"
"13393","RICE","9/6/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13394","RICE","9/6/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","2","700"
"13395","RICE","9/6/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","2","700"
"13396","RICE","9/6/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13397","RICE","9/6/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13398","RICE","9/6/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13399","RICE","9/6/2023","Sold","5341","Chicken Biriyani","790","1","790"
"13400","RICE","9/6/2023","Sold","5341","Chicken Biriyani","790","1","790"
"13401","RICE","9/6/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13402","RICE","9/6/2023","Sold","5337","Chicken Budget Rice (R)","500","2","1000"
"13403","RICE","9/6/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13404","RICE","9/6/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","2","700"
"13405","RICE","9/6/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13406","RICE","9/6/2023","Sold","5341","Chicken Biriyani","790","1","790"
"13407","RICE","9/6/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13408","RICE","9/6/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","3","1050"
"13409","RICE","9/6/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13410","RICE","9/6/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","2","700"
"13411","RICE","9/6/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13412","RICE","9/6/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13413","RICE","9/6/2023","Return","5337","Return-  Chicken Budget Rice (R)","-500","1","-500"
"13414","RICE","9/6/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13415","RICE","9/6/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13416","RICE","9/6/2023","Sold","5341","Chicken Biriyani","790","1","790"
"13417","RICE","9/6/2023","Sold","5341","Chicken Biriyani","790","2","1580"
"13418","RICE","9/6/2023","Sold","5341","Chicken Biriyani","790","1","790"
"13419","RICE","9/6/2023","Sold","5341","Chicken Biriyani","790","1","790"
"13420","RICE","9/7/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13421","RICE","9/7/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","2","700"
"13422","RICE","9/7/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13423","RICE","9/7/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13424","RICE","9/7/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13425","RICE","9/7/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13426","RICE","9/7/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13427","RICE","9/7/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","2","700"
"13428","RICE","9/7/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","2","700"
"13429","RICE","9/7/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13430","RICE","9/7/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13431","RICE","9/7/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13432","RICE","9/7/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13433","RICE","9/7/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13434","RICE","9/7/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13435","RICE","9/7/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13436","RICE","9/7/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","2","700"
"13437","RICE","9/7/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13438","RICE","9/7/2023","Sold","5337","Chicken Budget Rice (R)","500","3","1500"
"13439","RICE","9/7/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","3","1050"
"13440","RICE","9/7/2023","Sold","1109","Bullseye fried rice (S)","650","1","650"
"13441","RICE","9/7/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","2","700"
"13442","RICE","9/7/2023","Sold","1107","VEGETABLE FRIED RICE (R)","350","1","350"
"13443","RICE","9/7/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13444","RICE","9/7/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13445","RICE","9/7/2023","Sold","5337","Chicken Budget Rice (R)","500","3","1500"
"13446","RICE","9/7/2023","Sold","1110","Egg mixed fish fried rice","700","2","1400"
"13447","RICE","9/7/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13448","RICE","9/7/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","2","1400"
"13449","RICE","9/7/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","2","1400"
"13450","RICE","9/7/2023","Return","1108","Return-  EGG MIXED CHICKEN FRIED RICE (R)","-700","2","-1400"
"13451","RICE","9/7/2023","Sold","5337","Chicken Budget Rice (R)","500","2","1000"
"13452","RICE","9/7/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13453","RICE","9/7/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13454","RICE","9/7/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13455","RICE","9/11/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13456","RICE","9/11/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13457","RICE","9/11/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13458","RICE","9/11/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","3","2100"
"13459","RICE","9/11/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","6","2100"
"13460","RICE","9/11/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","2","1400"
"13461","RICE","9/11/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","2","700"
"13462","RICE","9/11/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13463","RICE","9/11/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13464","RICE","9/11/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13465","RICE","9/11/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","2","700"
"13466","RICE","9/11/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13467","RICE","9/11/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","4","1400"
"13468","RICE","9/11/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13469","RICE","9/11/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13470","RICE","9/11/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13471","RICE","9/11/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13472","RICE","9/11/2023","Sold","1107","VEGETABLE FRIED RICE (R)","350","1","350"
"13473","RICE","9/11/2023","Sold","1109","Bullseye fried rice (S)","650","2","1300"
"13474","RICE","9/11/2023","Sold","1107","VEGETABLE FRIED RICE (R)","350","1","350"
"13475","RICE","9/11/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","2","1400"
"13476","RICE","9/11/2023","Sold","1109","Bullseye fried rice (S)","650","1","650"
"13477","RICE","9/11/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","2","1400"
"13478","RICE","9/11/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13479","RICE","9/12/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13480","RICE","9/12/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13481","RICE","9/12/2023","Sold","1109","Bullseye fried rice (S)","650","1","650"
"13482","RICE","9/12/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","4","1400"
"13483","RICE","9/12/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","2","700"
"13484","RICE","9/12/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13485","RICE","9/12/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13486","RICE","9/12/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13487","RICE","9/12/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","2","700"
"13488","RICE","9/12/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13489","RICE","9/12/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13490","RICE","9/12/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13491","RICE","9/12/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13492","RICE","9/12/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13493","RICE","9/12/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13494","RICE","9/12/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13495","RICE","9/12/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","2","1400"
"13496","RICE","9/12/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13497","RICE","9/12/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","2","1400"
"13498","RICE","9/12/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13499","RICE","9/12/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13500","RICE","9/12/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","3","2100"
"13501","RICE","9/12/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13502","RICE","9/12/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13503","RICE","9/12/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13504","RICE","9/13/2023","Sold","1107","VEGETABLE FRIED RICE (R)","350","1","350"
"13505","RICE","9/13/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13506","RICE","9/13/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13507","RICE","9/13/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","3","1050"
"13508","RICE","9/13/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13509","RICE","9/13/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13510","RICE","9/13/2023","Sold","1109","Bullseye fried rice (S)","650","1","650"
"13511","RICE","9/13/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13512","RICE","9/13/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13513","RICE","9/13/2023","Sold","5341","Chicken Biriyani","790","1","790"
"13514","RICE","9/13/2023","Sold","5341","Chicken Biriyani","790","1","790"
"13515","RICE","9/13/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","3","1050"
"13516","RICE","9/13/2023","Sold","5340","Chicken Budget Rice (S)","500","1","500"
"13517","RICE","9/13/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13518","RICE","9/13/2023","Sold","5341","Chicken Biriyani","790","1","790"
"13519","RICE","9/13/2023","Sold","1109","Bullseye fried rice (S)","650","1","650"
"13520","RICE","9/13/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13521","RICE","9/13/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13522","RICE","9/13/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13523","RICE","9/13/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13524","RICE","9/13/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","2","700"
"13525","RICE","9/13/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13526","RICE","9/13/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13527","RICE","9/13/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13528","RICE","9/13/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13529","RICE","9/13/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13530","RICE","9/13/2023","Sold","1109","Bullseye fried rice (S)","650","1","650"
"13531","RICE","9/13/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","2","700"
"13532","RICE","9/13/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13533","RICE","9/13/2023","Sold","5341","Chicken Biriyani","790","1","790"
"13534","RICE","9/13/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13535","RICE","9/13/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13536","RICE","9/13/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","3","2100"
"13537","RICE","9/13/2023","Sold","5345","Milk Rice 2 Pieces with Sambol","150","55","8250"
"13538","RICE","9/13/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","3","1050"
"13539","RICE","9/13/2023","Sold","1110","Egg mixed fish fried rice","700","3","2100"
"13540","RICE","9/13/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13541","RICE","9/14/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13542","RICE","9/14/2023","Sold","5337","Chicken Budget Rice (R)","500","2","1000"
"13543","RICE","9/14/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13544","RICE","9/14/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13545","RICE","9/14/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13546","RICE","9/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13547","RICE","9/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13548","RICE","9/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13549","RICE","9/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13550","RICE","9/14/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","2","700"
"13551","RICE","9/14/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13552","RICE","9/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","2","700"
"13553","RICE","9/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13554","RICE","9/14/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13555","RICE","9/14/2023","Sold","5337","Chicken Budget Rice (R)","500","3","1500"
"13556","RICE","9/14/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13557","RICE","9/14/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13558","RICE","9/14/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13559","RICE","9/14/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13560","RICE","9/14/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13561","RICE","9/14/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","2","700"
"13562","RICE","9/14/2023","Return","5339","Return-  BUDGET RICE - STUDENTS PACK (R)","-350","1","-350"
"13563","RICE","9/14/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13564","RICE","9/14/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13565","RICE","9/14/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13566","RICE","9/14/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","2","700"
"13567","RICE","9/14/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13568","RICE","9/14/2023","Sold","1107","VEGETABLE FRIED RICE (R)","350","2","700"
"13569","RICE","9/14/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13570","RICE","9/14/2023","Sold","1107","VEGETABLE FRIED RICE (R)","350","3","1050"
"13571","RICE","9/15/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","3","1050"
"13572","RICE","9/15/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13573","RICE","9/15/2023","Sold","1107","VEGETABLE FRIED RICE (R)","350","1","350"
"13574","RICE","9/15/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13575","RICE","9/15/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13576","RICE","9/15/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13577","RICE","9/15/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13578","RICE","9/15/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13579","RICE","9/15/2023","Sold","1107","VEGETABLE FRIED RICE (R)","350","2","700"
"13580","RICE","9/15/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","2","700"
"13581","RICE","9/15/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13582","RICE","9/15/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13583","RICE","9/15/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13584","RICE","9/15/2023","Sold","1109","Bullseye fried rice (S)","650","1","650"
"13585","RICE","9/15/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13586","RICE","9/15/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13587","RICE","9/15/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13588","RICE","9/15/2023","Return","5339","Return-  BUDGET RICE - STUDENTS PACK (R)","-350","1","-350"
"13589","RICE","9/15/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13590","RICE","9/15/2023","Sold","5340","Chicken Budget Rice (S)","500","1","500"
"13591","RICE","9/15/2023","Sold","5337","Chicken Budget Rice (R)","500","2","1000"
"13592","RICE","9/15/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13593","RICE","9/15/2023","Sold","1109","Bullseye fried rice (S)","650","2","1300"
"13594","RICE","9/15/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13595","RICE","9/15/2023","Sold","1107","VEGETABLE FRIED RICE (R)","350","1","350"
"13596","RICE","9/15/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","2","700"
"13597","RICE","9/18/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13598","RICE","9/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","14","9800"
"13599","RICE","9/18/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","2","700"
"13600","RICE","9/18/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13601","RICE","9/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","2","1400"
"13602","RICE","9/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13603","RICE","9/18/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13604","RICE","9/18/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13605","RICE","9/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","2","1400"
"13606","RICE","9/18/2023","Sold","1101","VEGETABLE FRIED RICE (S)","350","1","350"
"13607","RICE","9/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13608","RICE","9/18/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13609","RICE","9/18/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13610","RICE","9/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13611","RICE","9/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13612","RICE","9/18/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13613","RICE","9/18/2023","Sold","5339","BUDGET RICE - STUDENTS PACK (R)","350","1","350"
"13614","RICE","9/18/2023","Return","1108","Return-  EGG MIXED CHICKEN FRIED RICE (R)","-700","1","-700"
"13615","RICE","9/18/2023","Sold","5337","Chicken Budget Rice (R)","500","2","1000"
"13616","RICE","9/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13617","RICE","9/18/2023","Sold","5337","Chicken Budget Rice (R)","500","1","500"
"13618","RICE","9/19/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13619","RICE","9/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13620","RICE","9/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13621","RICE","9/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","2","700"
"13622","RICE","9/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13623","RICE","9/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13624","RICE","9/19/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","2","1400"
"13625","RICE","9/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
"13626","RICE","9/19/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE (R)","700","1","700"
"13627","RICE","9/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK (S)","350","1","350"
